order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
o0000000000000000000000000149,c0000000000000000000000000149,delivered,2018-02-16 08:13:15,2018-02-16 21:42:15,2018-02-21 05:33:41,2018-03-14 20:12:21,2018-03-25 08:13:15
o0000000000000000000000000150,c0000000000000000000000000150,delivered,2017-04-16 19:04:24,2017-04-17 13:26:06,2017-04-21 03:49:54,2017-05-14 00:59:42,2017-05-23 19:04:24
o0000000000000000000000000151,c0000000000000000000000000151,delivered,2017-11-13 03:59:52,2017-11-13 23:28:51,2017-11-14 21:39:01,2017-12-06 20:05:13,2017-12-18 03:59:52
o0000000000000000000000000152,c0000000000000000000000000152,delivered,2018-04-20 07:22:30,2018-04-20 11:03:48,2018-04-21 07:23:28,2018-04-26 13:30:35,2018-05-22 07:22:30
o0000000000000000000000000153,c0000000000000000000000000153,delivered,2017-11-26 01:11:15,2017-11-26 19:28:08,2017-12-03 02:41:54,2017-12-21 07:07:05,2017-12-26 01:11:15
o0000000000000000000000000154,c0000000000000000000000000154,delivered,2017-09-09 02:30:42,2017-09-09 06:53:37,2017-09-10 09:37:19,2017-10-12 07:47:22,2017-10-11 02:30:42
o0000000000000000000000000155,c0000000000000000000000000155,delivered,2018-05-12 07:23:43,2018-05-13 01:17:18,2018-05-16 01:48:01,2018-06-11 12:58:56,2018-05-31 07:23:43
o0000000000000000000000000156,c0000000000000000000000000156,delivered,2017-03-07 07:06:00,2017-03-07 16:50:04,2017-03-13 05:33:40,2017-03-25 21:42:58,2017-04-01 07:06:00
o0000000000000000000000000157,c0000000000000000000000000157,delivered,2017-09-19 23:28:24,2017-09-20 17:36:48,2017-09-23 14:13:37,2017-10-19 08:17:02,2017-10-15 23:28:24
o0000000000000000000000000158,c0000000000000000000000000158,delivered,2017-05-26 10:24:06,2017-05-26 22:47:40,2017-05-27 21:08:37,2017-06-24 12:12:22,2017-06-10 10:24:06
o0000000000000000000000000159,c0000000000000000000000000159,delivered,2017-02-01 08:18:12,2017-02-01 13:44:18,2017-02-03 20:48:55,2017-02-24 23:05:23,2017-03-06 08:18:12
o0000000000000000000000000160,c0000000000000000000000000160,delivered,2018-07-06 12:53:53,2018-07-06 15:01:33,2018-07-13 09:47:13,2018-08-03 12:58:27,2018-08-10 12:53:53
o0000000000000000000000000161,c0000000000000000000000000161,delivered,2017-02-26 08:55:56,2017-02-26 11:11:23,2017-03-05 22:39:37,2017-03-10 01:44:26,2017-03-22 08:55:56
o0000000000000000000000000162,c0000000000000000000000000162,delivered,2018-04-09 10:42:52,2018-04-09 14:34:22,2018-04-13 23:24:30,2018-04-23 10:11:25,2018-05-16 10:42:52
o0000000000000000000000000163,c0000000000000000000000000163,delivered,2018-07-20 03:02:08,2018-07-20 07:12:31,2018-07-25 09:14:05,2018-07-27 09:23:00,2018-08-06 03:02:08
o0000000000000000000000000164,c0000000000000000000000000164,delivered,2018-06-23 06:42:44,2018-06-23 20:04:17,2018-06-28 07:46:32,2018-07-01 03:26:36,2018-07-26 06:42:44
o0000000000000000000000000165,c0000000000000000000000000165,delivered,2017-07-12 09:28:23,2017-07-12 15:40:08,2017-07-16 18:10:28,2017-07-29 01:39:00,2017-07-25 09:28:23
o0000000000000000000000000166,c0000000000000000000000000166,delivered,2017-04-22 09:56:52,2017-04-23 00:23:55,2017-04-25 13:50:45,2017-05-01 04:47:12,2017-05-19 09:56:52
o0000000000000000000000000167,c0000000000000000000000000167,delivered,2017-05-15 10:23:07,2017-05-15 12:00:42,2017-05-17 15:00:17,2017-05-20 07:32:23,2017-06-22 10:23:07
o0000000000000000000000000168,c0000000000000000000000000168,delivered,2017-10-14 20:26:35,2017-10-15 12:28:00,2017-10-19 04:41:21,2017-11-06 12:14:28,2017-11-12 20:26:35
o0000000000000000000000000169,c0000000000000000000000000169,delivered,2017-04-06 05:00:17,2017-04-06 10:01:44,2017-04-10 13:01:07,2017-05-19 02:28:11,2017-05-08 05:00:17
o0000000000000000000000000170,c0000000000000000000000000170,delivered,2017-03-24 13:28:50,2017-03-24 19:02:43,2017-03-30 00:33:39,2017-04-07 05:57:36,2017-04-03 13:28:50
o0000000000000000000000000171,c0000000000000000000000000171,delivered,2017-09-25 20:27:47,2017-09-26 09:04:02,2017-09-27 01:51:37,2017-10-03 02:15:49,2017-10-12 20:27:47
o0000000000000000000000000172,c0000000000000000000000000172,delivered,2017-01-31 06:25:07,2017-01-31 17:15:30,2017-02-02 14:43:45,2017-02-19 14:05:25,2017-02-15 06:25:07
o0000000000000000000000000173,c0000000000000000000000000173,delivered,2018-06-20 09:22:50,2018-06-20 18:35:22,2018-06-21 17:36:27,2018-06-25 00:10:38,2018-07-10 09:22:50
o0000000000000000000000000174,c0000000000000000000000000174,delivered,2018-06-07 12:26:43,2018-06-08 00:05:32,2018-06-11 17:36:51,2018-07-12 04:23:12,2018-07-16 12:26:43
o0000000000000000000000000175,c0000000000000000000000000175,delivered,2017-09-19 01:24:29,2017-09-19 06:22:12,2017-09-23 08:19:11,2017-10-10 03:40:24,2017-10-23 01:24:29
o0000000000000000000000000176,c0000000000000000000000000176,delivered,2017-09-25 21:34:05,2017-09-26 10:18:33,2017-09-30 19:19:14,2017-10-03 00:23:03,2017-10-24 21:34:05
o0000000000000000000000000177,c0000000000000000000000000177,delivered,2018-01-09 23:53:41,2018-01-10 14:03:05,2018-01-14 05:06:31,2018-01-22 12:20:01,2018-02-07 23:53:41
o0000000000000000000000000178,c0000000000000000000000000178,delivered,2017-09-29 06:49:44,2017-09-29 17:33:38,2017-10-04 20:09:09,2017-10-07 15:26:56,2017-10-30 06:49:44
o0000000000000000000000000179,c0000000000000000000000000179,delivered,2017-06-19 03:48:37,2017-06-19 23:12:28,2017-06-22 01:34:20,2017-07-10 07:52:37,2017-07-23 03:48:37
o0000000000000000000000000180,c0000000000000000000000000180,delivered,2017-10-07 09:47:55,2017-10-08 05:13:08,2017-10-09 00:07:41,2017-10-15 08:02:33,2017-11-02 09:47:55
o0000000000000000000000000181,c0000000000000000000000000181,invoiced,2018-07-19 07:39:23,2018-07-19 10:47:08,2018-07-22 03:21:35,,2018-08-15 07:39:23
o0000000000000000000000000182,c0000000000000000000000000182,delivered,2018-01-20 19:03:40,2018-01-21 11:05:34,2018-01-23 01:11:52,2018-02-03 02:28:18,2018-02-04 19:03:40
o0000000000000000000000000183,c0000000000000000000000000183,delivered,2017-12-15 00:43:26,2017-12-15 11:03:10,2017-12-18 07:48:16,2017-12-30 22:38:40,2018-01-01 00:43:26
o0000000000000000000000000184,c0000000000000000000000000184,delivered,2017-02-19 16:00:28,2017-02-19 20:19:18,2017-02-22 12:35:42,2017-03-09 15:40:19,2017-03-20 16:00:28
o0000000000000000000000000185,c0000000000000000000000000185,delivered,2017-08-29 16:47:13,2017-08-30 02:43:34,2017-09-01 05:00:41,2017-09-16 10:25:27,2017-09-23 16:47:13
o0000000000000000000000000186,c0000000000000000000000000186,delivered,2017-03-20 04:22:04,2017-03-20 07:48:05,2017-03-21 19:49:52,2017-04-11 15:53:47,2017-04-19 04:22:04
o0000000000000000000000000187,c0000000000000000000000000187,delivered,2017-07-29 04:12:50,2017-07-29 14:59:44,2017-07-30 18:07:47,2017-08-20 20:49:18,2017-08-24 04:12:50
o0000000000000000000000000188,c0000000000000000000000000188,delivered,2018-04-18 11:21:43,2018-04-19 05:50:43,2018-04-20 07:42:09,2018-04-22 21:14:36,2018-05-04 11:21:43
o0000000000000000000000000189,c0000000000000000000000000189,delivered,2017-01-11 20:25:52,2017-01-12 06:13:09,2017-01-15 06:51:43,2017-02-11 08:48:49,2017-02-20 20:25:52
o0000000000000000000000000190,c0000000000000000000000000190,delivered,2017-02-22 09:06:42,2017-02-23 02:03:35,2017-02-28 07:58:29,2017-03-02 07:46:17,2017-03-12 09:06:42
o0000000000000000000000000191,c0000000000000000000000000191,delivered,2017-09-02 16:49:26,2017-09-03 03:12:21,2017-09-08 15:55:47,2017-09-09 22:47:18,2017-09-17 16:49:26
o0000000000000000000000000192,c0000000000000000000000000192,delivered,2017-11-16 14:37:38,2017-11-16 20:34:51,2017-11-22 23:17:29,2017-11-26 11:45:32,2017-12-24 14:37:38
o0000000000000000000000000193,c0000000000000000000000000193,delivered,2017-04-26 13:14:56,2017-04-27 06:09:38,2017-05-05 02:59:48,2017-05-16 05:56:41,2017-06-04 13:14:56
o0000000000000000000000000194,c0000000000000000000000000194,delivered,2017-10-14 22:14:50,2017-10-15 10:53:20,2017-10-16 15:25:05,2017-10-18 06:37:55,2017-10-26 22:14:50
o0000000000000000000000000195,c0000000000000000000000000195,delivered,2017-07-18 06:23:22,2017-07-18 23:36:39,2017-07-22 18:03:07,2017-07-24 16:32:21,2017-08-22 06:23:22
o0000000000000000000000000196,c0000000000000000000000000196,delivered,2018-02-17 23:20:05,2018-02-18 09:11:10,2018-02-21 01:39:10,2018-03-26 05:47:25,2018-03-27 23:20:05
o0000000000000000000000000197,c0000000000000000000000000197,delivered,2017-01-16 12:30:32,2017-01-17 06:21:27,2017-01-20 19:42:10,2017-02-12 09:32:15,2017-02-15 12:30:32
o0000000000000000000000000198,c0000000000000000000000000198,delivered,2017-11-24 18:20:53,2017-11-25 12:23:45,2017-11-26 23:06:01,2017-11-30 08:20:51,2017-12-03 18:20:53
o0000000000000000000000000199,c0000000000000000000000000199,delivered,2018-04-30 21:35:20,2018-05-01 08:23:54,2018-05-02 08:27:56,2018-05-13 07:19:31,2018-06-02 21:35:20
o0000000000000000000000000200,c0000000000000000000000000200,delivered,2018-04-09 23:32:48,2018-04-10 08:19:06,2018-04-12 00:06:23,2018-04-22 23:26:41,2018-05-03 23:32:48
o0000000000000000000000000201,c0000000000000000000000000201,delivered,2018-02-24 06:09:55,2018-02-24 07:33:04,2018-02-28 19:09:06,2018-03-08 10:16:34,2018-03-13 06:09:55
o0000000000000000000000000202,c0000000000000000000000000202,shipped,2017-03-28 12:40:37,2017-03-28 13:25:32,2017-04-04 02:29:18,,2017-05-02 12:40:37
o0000000000000000000000000203,c0000000000000000000000000203,delivered,2018-05-27 01:26:29,2018-05-27 09:30:00,2018-05-31 11:02:03,2018-06-03 12:10:30,2018-06-11 01:26:29
o0000000000000000000000000204,c0000000000000000000000000204,delivered,2017-03-03 15:09:37,2017-03-03 19:35:59,2017-03-05 21:19:40,2017-03-12 04:14:55,2017-03-14 15:09:37
o0000000000000000000000000205,c0000000000000000000000000205,delivered,2018-04-06 23:44:21,2018-04-07 01:01:18,2018-04-12 00:38:38,2018-04-22 20:04:26,2018-05-08 23:44:21
o0000000000000000000000000206,c0000000000000000000000000206,delivered,2017-12-31 06:58:20,2018-01-01 00:35:08,2018-01-05 04:58:44,2018-01-12 13:40:56,2018-01-25 06:58:20
o0000000000000000000000000207,c0000000000000000000000000207,delivered,2017-09-13 20:16:19,2017-09-14 09:09:56,2017-09-20 11:13:37,2017-10-06 06:07:55,2017-10-11 20:16:19
o0000000000000000000000000208,c0000000000000000000000000208,delivered,2017-04-11 02:20:15,2017-04-11 14:16:45,2017-04-15 21:34:22,2017-05-13 09:26:56,2017-05-15 02:20:15
o0000000000000000000000000209,c0000000000000000000000000209,delivered,2018-07-01 13:25:41,2018-07-01 15:57:05,2018-07-09 03:28:33,2018-07-31 14:04:29,2018-08-07 13:25:41
o0000000000000000000000000210,c0000000000000000000000000210,delivered,2018-01-26 17:42:30,2018-01-27 02:11:29,2018-01-28 09:52:02,2018-02-06 04:57:08,2018-02-19 17:42:30
o0000000000000000000000000211,c0000000000000000000000000211,delivered,2018-06-26 23:43:48,2018-06-27 19:04:51,2018-06-29 01:33:35,2018-07-08 08:48:19,2018-07-04 23:43:48
o0000000000000000000000000212,c0000000000000000000000000212,delivered,2017-06-30 18:09:27,2017-07-01 13:43:55,2017-07-07 00:31:16,2017-07-26 04:03:32,2017-07-31 18:09:27
o0000000000000000000000000213,c0000000000000000000000000213,delivered,2017-09-12 18:09:52,2017-09-13 13:56:35,2017-09-18 05:23:54,2017-09-27 01:34:30,2017-09-29 18:09:52
o0000000000000000000000000214,c0000000000000000000000000214,delivered,2017-08-29 06:34:12,2017-08-29 08:17:29,2017-08-30 13:30:27,2017-09-21 22:06:03,2017-09-27 06:34:12
o0000000000000000000000000215,c0000000000000000000000000215,delivered,2018-07-03 16:00:26,2018-07-03 22:38:26,2018-07-04 20:09:46,2018-07-08 12:15:47,2018-07-19 16:00:26
o0000000000000000000000000216,c0000000000000000000000000216,delivered,2017-12-15 05:27:23,2017-12-15 12:45:55,2017-12-16 19:00:36,2018-01-04 23:34:46,2018-01-23 05:27:23
o0000000000000000000000000217,c0000000000000000000000000217,delivered,2017-02-18 10:49:04,2017-02-18 20:17:19,2017-02-22 04:13:49,2017-03-18 12:50:31,2017-03-07 10:49:04
o0000000000000000000000000218,c0000000000000000000000000218,delivered,2017-01-27 02:44:33,2017-01-27 11:11:04,2017-01-29 07:43:10,2017-02-23 19:38:56,2017-03-05 02:44:33
o0000000000000000000000000219,c0000000000000000000000000219,delivered,2018-01-14 09:31:54,2018-01-14 18:50:35,2018-01-23 22:23:06,2018-03-07 10:09:35,2018-02-22 09:31:54
o0000000000000000000000000220,c0000000000000000000000000220,delivered,2017-03-27 11:47:52,2017-03-27 20:21:03,2017-03-30 00:36:02,2017-04-10 12:43:24,2017-05-02 11:47:52
o0000000000000000000000000221,c0000000000000000000000000221,delivered,2017-11-16 20:00:32,2017-11-17 01:57:59,2017-11-18 05:16:36,2017-12-21 00:26:51,2017-12-25 20:00:32
o0000000000000000000000000222,c0000000000000000000000000222,delivered,2017-01-13 00:08:03,2017-01-13 06:02:12,2017-01-18 01:48:07,2017-01-31 22:19:30,2017-02-22 00:08:03
o0000000000000000000000000223,c0000000000000000000000000223,delivered,2017-04-30 13:25:28,2017-05-01 03:18:01,2017-05-01 15:04:01,2017-06-02 21:24:32,2017-05-20 13:25:28
o0000000000000000000000000224,c0000000000000000000000000224,delivered,2017-03-11 15:17:16,2017-03-11 19:55:29,2017-03-19 06:06:35,2017-03-24 01:30:55,2017-03-21 15:17:16
o0000000000000000000000000225,c0000000000000000000000000225,delivered,2018-02-27 16:22:43,2018-02-27 18:32:40,2018-03-07 06:57:32,2018-03-22 07:31:46,2018-03-14 16:22:43
o0000000000000000000000000226,c0000000000000000000000000226,delivered,2017-05-22 15:00:33,2017-05-23 06:07:22,2017-05-25 13:25:02,2017-06-18 17:09:09,2017-06-26 15:00:33
o0000000000000000000000000227,c0000000000000000000000000227,delivered,2017-02-05 11:12:48,2017-02-06 02:26:43,2017-02-08 12:41:13,2017-03-02 08:29:05,2017-02-16 11:12:48
o0000000000000000000000000228,c0000000000000000000000000228,delivered,2018-03-24 09:44:37,2018-03-25 03:23:13,2018-03-26 04:58:25,2018-03-27 13:08:22,2018-04-09 09:44:37
o0000000000000000000000000229,c0000000000000000000000000229,delivered,2018-02-27 08:32:39,2018-02-28 01:24:27,2018-03-05 10:14:06,2018-03-08 02:00:06,2018-03-10 08:32:39
o0000000000000000000000000230,c0000000000000000000000000230,delivered,2018-01-23 23:51:47,2018-01-24 14:12:26,2018-01-26 14:44:51,2018-02-19 03:56:46,2018-02-12 23:51:47
o0000000000000000000000000231,c0000000000000000000000000231,delivered,2018-06-22 04:58:51,2018-06-22 14:52:26,2018-06-26 02:14:43,2018-07-06 15:24:17,2018-07-08 04:58:51
o0000000000000000000000000232,c0000000000000000000000000232,delivered,2017-03-09 22:29:39,2017-03-10 04:43:54,2017-03-15 07:30:22,2017-03-27 23:11:41,2017-03-26 22:29:39
o0000000000000000000000000233,c0000000000000000000000000233,delivered,2017-10-02 04:57:03,2017-10-02 19:24:27,2017-10-05 14:23:49,2017-10-26 07:25:24,2017-11-08 04:57:03
o0000000000000000000000000234,c0000000000000000000000000234,delivered,2018-05-15 15:43:30,2018-05-16 05:55:40,2018-05-20 11:45:47,2018-05-21 20:47:44,2018-06-11 15:43:30
o0000000000000000000000000235,c0000000000000000000000000235,delivered,2017-07-04 21:19:50,2017-07-05 09:11:26,2017-07-06 04:05:03,2017-07-16 21:37:48,2017-08-08 21:19:50
o0000000000000000000000000236,c0000000000000000000000000236,delivered,2018-05-31 06:24:59,2018-05-31 11:43:25,2018-06-04 07:01:53,2018-06-05 14:37:05,2018-06-23 06:24:59
o0000000000000000000000000237,c0000000000000000000000000237,delivered,2017-10-16 17:59:15,2017-10-17 09:41:18,2017-10-24 23:47:57,2017-11-23 04:55:19,2017-11-08 17:59:15
o0000000000000000000000000238,c0000000000000000000000000238,delivered,2017-08-08 08:21:57,2017-08-08 15:31:26,2017-08-13 19:47:56,2017-08-20 00:02:12,2017-09-03 08:21:57
o0000000000000000000000000239,c0000000000000000000000000239,delivered,2017-06-07 12:41:09,2017-06-08 01:59:56,2017-06-13 17:16:32,2017-06-28 17:13:55,2017-07-06 12:41:09
o0000000000000000000000000240,c0000000000000000000000000240,delivered,2017-02-14 17:32:24,2017-02-14 18:21:10,2017-02-16 19:48:26,2017-02-17 22:15:28,2017-03-01 17:32:24
o0000000000000000000000000241,c0000000000000000000000000241,delivered,2017-05-16 04:00:14,2017-05-16 13:58:53,2017-05-18 04:22:36,2017-05-22 11:21:46,2017-06-06 04:00:14
o0000000000000000000000000242,c0000000000000000000000000242,delivered,2017-05-30 19:16:47,2017-05-31 06:45:50,2017-06-03 04:26:17,2017-06-20 17:59:21,2017-06-24 19:16:47
o0000000000000000000000000243,c0000000000000000000000000243,delivered,2017-09-16 23:50:02,2017-09-17 00:08:10,2017-09-19 17:49:52,2017-09-29 07:05:59,2017-09-25 23:50:02
o0000000000000000000000000244,c0000000000000000000000000244,delivered,2018-04-30 23:20:56,2018-05-01 04:26:33,2018-05-05 03:03:48,2018-05-08 22:23:06,2018-05-11 23:20:56
o0000000000000000000000000245,c0000000000000000000000000245,delivered,2017-02-01 14:42:56,2017-02-02 03:00:30,2017-02-08 17:19:20,2017-02-11 05:04:06,2017-02-12 14:42:56
o0000000000000000000000000246,c0000000000000000000000000246,delivered,2018-06-25 23:40:30,2018-06-26 15:22:37,2018-06-30 07:23:29,2018-07-15 23:05:11,2018-07-09 23:40:30
o0000000000000000000000000247,c0000000000000000000000000247,delivered,2017-09-09 11:37:29,2017-09-10 06:49:39,2017-09-13 20:24:28,2017-09-21 20:15:29,2017-09-26 11:37:29
o0000000000000000000000000248,c0000000000000000000000000248,delivered,2018-01-05 14:24:09,2018-01-05 18:35:15,2018-01-07 08:02:06,2018-02-06 11:29:21,2018-02-11 14:24:09
o0000000000000000000000000249,c0000000000000000000000000249,delivered,2018-02-28 20:32:57,2018-03-01 15:36:38,2018-03-05 04:10:49,2018-03-30 12:39:02,2018-04-02 20:32:57
o0000000000000000000000000250,c0000000000000000000000000250,delivered,2017-05-22 22:06:47,2017-05-23 02:11:37,2017-05-25 02:54:05,2017-06-09 07:09:37,2017-05-31 22:06:47
o0000000000000000000000000251,c0000000000000000000000000251,delivered,2017-08-07 05:15:06,2017-08-07 12:51:43,2017-08-10 10:51:42,2017-08-11 16:57:14,2017-08-17 05:15:06
o0000000000000000000000000252,c0000000000000000000000000252,delivered,2017-02-16 23:20:01,2017-02-17 08:51:11,2017-02-19 01:07:25,2017-03-03 05:50:30,2017-03-20 23:20:01
o0000000000000000000000000253,c0000000000000000000000000253,delivered,2018-05-28 18:50:28,2018-05-29 06:21:15,2018-05-31 17:08:17,2018-06-05 11:42:15,2018-06-10 18:50:28
o0000000000000000000000000254,c0000000000000000000000000254,delivered,2018-06-05 03:38:15,2018-06-05 09:40:08,2018-06-07 20:48:46,2018-06-23 23:36:00,2018-06-30 03:38:15
o0000000000000000000000000255,c0000000000000000000000000255,delivered,2017-11-10 09:12:13,2017-11-10 14:34:27,2017-11-19 05:34:26,2017-12-11 07:24:49,2017-12-13 09:12:13
o0000000000000000000000000256,c0000000000000000000000000256,invoiced,2018-02-21 21:19:24,2018-02-22 06:39:32,2018-02-23 22:11:46,,2018-03-28 21:19:24
o0000000000000000000000000257,c0000000000000000000000000257,delivered,2017-06-22 21:22:33,2017-06-23 09:11:51,2017-07-01 23:39:27,2017-07-03 08:41:11,2017-07-09 21:22:33
o0000000000000000000000000258,c0000000000000000000000000258,delivered,2017-04-13 11:54:16,2017-04-14 04:28:07,2017-04-16 15:10:44,2017-04-28 21:38:17,2017-04-25 11:54:16
o0000000000000000000000000259,c0000000000000000000000000259,delivered,2017-08-13 10:46:25,2017-08-14 04:51:52,2017-08-15 07:23:57,2017-09-07 15:05:46,2017-09-17 10:46:25
o0000000000000000000000000260,c0000000000000000000000000260,delivered,2018-06-10 05:52:10,2018-06-10 23:28:42,2018-06-13 23:50:29,2018-06-18 00:04:20,2018-06-23 05:52:10
o0000000000000000000000000261,c0000000000000000000000000261,delivered,2018-02-08 02:49:57,2018-02-08 03:53:49,2018-02-11 11:02:03,2018-02-28 13:30:51,2018-03-06 02:49:57
o0000000000000000000000000262,c0000000000000000000000000262,delivered,2018-05-09 18:44:47,2018-05-10 02:48:02,2018-05-11 19:09:59,2018-05-22 15:06:17,2018-05-25 18:44:47
o0000000000000000000000000263,c0000000000000000000000000263,delivered,2017-04-08 04:44:32,2017-04-08 18:14:09,2017-04-11 17:03:49,2017-04-30 06:04:58,2017-05-08 04:44:32
o0000000000000000000000000264,c0000000000000000000000000264,delivered,2018-06-09 08:27:30,2018-06-09 12:37:05,2018-06-11 20:16:58,2018-06-23 00:46:32,2018-07-08 08:27:30
