order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
o0000000000000000000000000155,1,p0000000000000000000000000108,s0000000000000000000000000044,2018-05-16 20:41:48,226.2,35.15
o0000000000000000000000000155,2,p0000000000000000000000000090,s0000000000000000000000000044,2018-05-16 20:41:48,99.59,35.0
o0000000000000000000000000156,1,p0000000000000000000000000020,s0000000000000000000000000044,2017-03-13 16:14:48,215.06,36.24
o0000000000000000000000000157,1,p0000000000000000000000000009,s0000000000000000000000000036,2017-09-24 12:05:59,281.68,18.66
o0000000000000000000000000157,2,p0000000000000000000000000077,s0000000000000000000000000036,2017-09-24 12:05:59,294.07,18.45
o0000000000000000000000000158,1,p0000000000000000000000000151,s0000000000000000000000000017,2017-05-28 12:26:49,298.72,25.0
o0000000000000000000000000158,2,p0000000000000000000000000094,s0000000000000000000000000017,2017-05-28 12:26:49,325.44,22.61
o0000000000000000000000000158,3,p0000000000000000000000000060,s0000000000000000000000000017,2017-05-28 12:26:49,200.15,25.84
o0000000000000000000000000159,1,p0000000000000000000000000121,s0000000000000000000000000052,2017-02-04 08:26:16,301.51,37.23
o0000000000000000000000000160,1,p0000000000000000000000000069,s0000000000000000000000000034,2018-07-14 06:35:18,141.97,13.93
o0000000000000000000000000160,2,p0000000000000000000000000025,s0000000000000000000000000034,2018-07-14 06:35:18,111.07,15.83
o0000000000000000000000000161,1,p0000000000000000000000000006,s0000000000000000000000000028,2017-03-04 17:22:06,252.33,14.26
o0000000000000000000000000162,1,p0000000000000000000000000019,s0000000000000000000000000007,2018-04-12 23:11:41,259.85,38.26
o0000000000000000000000000162,2,p0000000000000000000000000070,s0000000000000000000000000007,2018-04-12 23:11:41,310.51,36.88
o0000000000000000000000000163,1,p0000000000000000000000000110,s0000000000000000000000000025,2018-07-25 01:53:30,96.73,35.15
o0000000000000000000000000164,1,p0000000000000000000000000131,s0000000000000000000000000017,2018-06-27 06:12:28,286.55,25.32
o0000000000000000000000000165,1,p0000000000000000000000000087,s0000000000000000000000000003,2017-07-20 03:32:37,43.22,20.94
o0000000000000000000000000165,2,p0000000000000000000000000074,s0000000000000000000000000003,2017-07-20 03:32:37,263.34,19.24
o0000000000000000000000000166,1,p0000000000000000000000000115,s0000000000000000000000000037,2017-04-26 17:55:49,387.03,17.69
o0000000000000000000000000167,1,p0000000000000000000000000158,s0000000000000000000000000047,2017-05-21 08:32:13,29.77,44.29
o0000000000000000000000000168,1,p0000000000000000000000000102,s0000000000000000000000000014,2017-10-18 01:37:24,137.8,44.79
o0000000000000000000000000169,1,p0000000000000000000000000004,s0000000000000000000000000037,2017-04-08 19:24:00,353.3,21.42
o0000000000000000000000000170,1,p0000000000000000000000000127,s0000000000000000000000000028,2017-04-01 04:33:56,249.48,19.28
o0000000000000000000000000171,1,p0000000000000000000000000121,s0000000000000000000000000013,2017-09-29 00:21:31,205.04,38.38
o0000000000000000000000000172,1,p0000000000000000000000000060,s0000000000000000000000000010,2017-02-05 04:16:03,291.9,18.21
o0000000000000000000000000172,2,p0000000000000000000000000083,s0000000000000000000000000010,2017-02-05 04:16:03,174.6,19.13
o0000000000000000000000000173,1,p0000000000000000000000000069,s0000000000000000000000000024,2018-06-25 03:17:43,90.46,26.55
o0000000000000000000000000174,1,p0000000000000000000000000055,s0000000000000000000000000035,2018-06-10 00:53:52,241.53,29.17
o0000000000000000000000000174,2,p0000000000000000000000000071,s0000000000000000000000000035,2018-06-10 00:53:52,17.63,26.72
o0000000000000000000000000174,3,p0000000000000000000000000063,s0000000000000000000000000035,2018-06-10 00:53:52,108.16,26.75
o0000000000000000000000000175,1,p0000000000000000000000000033,s0000000000000000000000000035,2017-09-25 05:13:23,151.06,26.63
o0000000000000000000000000175,2,p0000000000000000000000000023,s0000000000000000000000000035,2017-09-25 05:13:23,18.18,29.21
o0000000000000000000000000176,1,p0000000000000000000000000075,s0000000000000000000000000055,2017-09-30 04:59:26,177.25,23.99
o0000000000000000000000000176,2,p0000000000000000000000000156,s0000000000000000000000000055,2017-09-30 04:59:26,222.46,27.14
o0000000000000000000000000177,1,p0000000000000000000000000029,s0000000000000000000000000035,2018-01-13 05:22:24,263.83,21.09
o0000000000000000000000000177,2,p0000000000000000000000000148,s0000000000000000000000000035,2018-01-13 05:22:24,350.0,20.88
o0000000000000000000000000178,1,p0000000000000000000000000016,s0000000000000000000000000052,2017-10-03 00:54:54,85.08,41.9
o0000000000000000000000000179,1,p0000000000000000000000000005,s0000000000000000000000000034,2017-06-24 00:03:09,125.11,10.7
o0000000000000000000000000179,2,p0000000000000000000000000059,s0000000000000000000000000034,2017-06-24 00:03:09,335.96,13.44
o0000000000000000000000000179,3,p0000000000000000000000000085,s0000000000000000000000000034,2017-06-24 00:03:09,171.74,12.38
o0000000000000000000000000180,1,p0000000000000000000000000042,s0000000000000000000000000049,2017-10-10 07:09:33,252.03,22.44
o0000000000000000000000000180,2,p0000000000000000000000000137,s0000000000000000000000000049,2017-10-10 07:09:33,122.68,27.31
o0000000000000000000000000181,1,p0000000000000000000000000006,s0000000000000000000000000028,2018-07-22 07:04:13,168.97,16.05
o0000000000000000000000000182,1,p0000000000000000000000000010,s0000000000000000000000000046,2018-01-25 10:43:28,66.1,23.69
o0000000000000000000000000182,2,p0000000000000000000000000078,s0000000000000000000000000046,2018-01-25 10:43:28,21.62,24.08
o0000000000000000000000000182,3,p0000000000000000000000000056,s0000000000000000000000000046,2018-01-25 10:43:28,185.04,20.93
o0000000000000000000000000183,1,p0000000000000000000000000109,s0000000000000000000000000003,2017-12-19 04:43:02,155.42,24.63
o0000000000000000000000000183,2,p0000000000000000000000000072,s0000000000000000000000000003,2017-12-19 04:43:02,145.83,24.24
o0000000000000000000000000183,3,p0000000000000000000000000114,s0000000000000000000000000003,2017-12-19 04:43:02,351.23,22.92
o0000000000000000000000000184,1,p0000000000000000000000000151,s0000000000000000000000000030,2017-02-24 19:39:04,305.37,15.12
o0000000000000000000000000184,2,p0000000000000000000000000104,s0000000000000000000000000030,2017-02-24 19:39:04,259.86,16.23
o0000000000000000000000000184,3,p0000000000000000000000000044,s0000000000000000000000000030,2017-02-24 19:39:04,227.66,18.85
o0000000000000000000000000184,4,p0000000000000000000000000035,s0000000000000000000000000030,2017-02-24 19:39:04,89.31,19.59
o0000000000000000000000000185,1,p0000000000000000000000000017,s0000000000000000000000000044,2017-08-31 20:52:57,244.37,35.09
o0000000000000000000000000185,2,p0000000000000000000000000123,s0000000000000000000000000044,2017-08-31 20:52:57,231.44,38.13
o0000000000000000000000000186,1,p0000000000000000000000000074,s0000000000000000000000000017,2017-03-25 23:59:14,217.49,20.0
o0000000000000000000000000187,1,p0000000000000000000000000124,s0000000000000000000000000022,2017-07-31 06:04:16,171.85,21.6
o0000000000000000000000000187,2,p0000000000000000000000000041,s0000000000000000000000000022,2017-07-31 06:04:16,51.74,17.0
o0000000000000000000000000188,1,p0000000000000000000000000152,s0000000000000000000000000030,2018-04-24 14:52:23,214.97,29.43
o0000000000000000000000000189,1,p0000000000000000000000000120,s0000000000000000000000000027,2017-01-14 11:57:24,58.14,26.84
o0000000000000000000000000190,1,p0000000000000000000000000156,s0000000000000000000000000017,2017-02-26 11:12:01,105.83,27.48
o0000000000000000000000000190,2,p0000000000000000000000000025,s0000000000000000000000000017,2017-02-26 11:12:01,330.0,28.64
o0000000000000000000000000190,3,p0000000000000000000000000135,s0000000000000000000000000017,2017-02-26 11:12:01,96.2,25.21
o0000000000000000000000000191,1,p0000000000000000000000000133,s0000000000000000000000000026,2017-09-10 14:36:29,64.73,15.16
o0000000000000000000000000192,1,p0000000000000000000000000094,s0000000000000000000000000054,2017-11-23 18:00:09,81.57,22.26
o0000000000000000000000000193,1,p0000000000000000000000000148,s0000000000000000000000000025,2017-05-03 13:56:11,242.34,32.68
o0000000000000000000000000194,1,p0000000000000000000000000006,s0000000000000000000000000008,2017-10-21 08:29:25,389.16,13.27
o0000000000000000000000000195,1,p0000000000000000000000000030,s0000000000000000000000000034,2017-07-24 20:24:01,160.85,17.45
o0000000000000000000000000196,1,p0000000000000000000000000040,s0000000000000000000000000007,2018-02-22 21:58:28,208.59,32.86
o0000000000000000000000000197,1,p0000000000000000000000000014,s0000000000000000000000000021,2017-01-21 02:09:44,268.56,20.23
o0000000000000000000000000198,1,p0000000000000000000000000096,s0000000000000000000000000017,2017-11-29 13:59:05,233.3,27.56
o0000000000000000000000000199,1,p0000000000000000000000000159,s0000000000000000000000000018,2018-05-04 16:24:11,300.24,21.81
o0000000000000000000000000200,1,p0000000000000000000000000116,s0000000000000000000000000034,2018-04-14 11:12:28,272.57,15.78
o0000000000000000000000000201,1,p0000000000000000000000000076,s0000000000000000000000000012,2018-02-27 03:26:26,339.52,29.62
o0000000000000000000000000202,1,p0000000000000000000000000009,s0000000000000000000000000051,2017-04-02 07:30:58,90.37,24.9
o0000000000000000000000000202,2,p0000000000000000000000000007,s0000000000000000000000000051,2017-04-02 07:30:58,112.26,28.09
o0000000000000000000000000203,1,p0000000000000000000000000128,s0000000000000000000000000053,2018-05-29 21:40:56,373.98,14.98
o0000000000000000000000000203,2,p0000000000000000000000000148,s0000000000000000000000000053,2018-05-29 21:40:56,380.47,17.44
o0000000000000000000000000204,1,p0000000000000000000000000095,s0000000000000000000000000017,2017-03-07 03:46:49,283.45,20.36
o0000000000000000000000000205,1,p0000000000000000000000000092,s0000000000000000000000000058,2018-04-10 10:15:09,362.42,26.02
o0000000000000000000000000205,2,p0000000000000000000000000136,s0000000000000000000000000058,2018-04-10 10:15:09,348.38,27.06
o0000000000000000000000000206,1,p0000000000000000000000000125,s0000000000000000000000000049,2018-01-07 00:38:02,194.78,28.88
o0000000000000000000000000206,2,p0000000000000000000000000085,s0000000000000000000000000049,2018-01-07 00:38:02,290.35,31.66
o0000000000000000000000000207,1,p0000000000000000000000000028,s0000000000000000000000000000,2017-09-19 14:44:48,73.24,37.01
o0000000000000000000000000208,1,p0000000000000000000000000100,s0000000000000000000000000020,2017-04-14 06:56:42,352.04,23.88
o0000000000000000000000000208,2,p0000000000000000000000000146,s0000000000000000000000000020,2017-04-14 06:56:42,99.1,23.9
o0000000000000000000000000209,1,p0000000000000000000000000126,s0000000000000000000000000045,2018-07-08 04:47:30,57.98,39.01
o0000000000000000000000000210,1,p0000000000000000000000000115,s0000000000000000000000000026,2018-01-28 21:51:06,364.04,10.04
o0000000000000000000000000210,2,p0000000000000000000000000117,s0000000000000000000000000026,2018-01-28 21:51:06,45.27,10.64
o0000000000000000000000000211,1,p0000000000000000000000000158,s0000000000000000000000000038,2018-07-03 20:20:56,159.8,22.71
o0000000000000000000000000211,2,p0000000000000000000000000094,s0000000000000000000000000038,2018-07-03 20:20:56,63.31,22.2
o0000000000000000000000000212,1,p0000000000000000000000000072,s0000000000000000000000000031,2017-07-07 18:22:09,362.28,37.49
o0000000000000000000000000212,2,p0000000000000000000000000067,s0000000000000000000000000031,2017-07-07 18:22:09,212.59,38.53
o0000000000000000000000000212,3,p0000000000000000000000000042,s0000000000000000000000000031,2017-07-07 18:22:09,134.43,41.88
o0000000000000000000000000213,1,p0000000000000000000000000023,s0000000000000000000000000035,2017-09-17 17:09:17,91.05,16.99
o0000000000000000000000000214,1,p0000000000000000000000000031,s0000000000000000000000000049,2017-08-31 20:09:00,164.94,19.85
o0000000000000000000000000215,1,p0000000000000000000000000012,s0000000000000000000000000046,2018-07-11 02:35:52,323.0,15.83
o0000000000000000000000000215,2,p0000000000000000000000000014,s0000000000000000000000000046,2018-07-11 02:35:52,300.59,17.42
o0000000000000000000000000215,3,p0000000000000000000000000154,s0000000000000000000000000046,2018-07-11 02:35:52,159.98,16.53
o0000000000000000000000000215,4,p0000000000000000000000000045,s0000000000000000000000000046,2018-07-11 02:35:52,105.15,18.76
o0000000000000000000000000216,1,p0000000000000000000000000099,s0000000000000000000000000006,2017-12-20 07:16:42,196.86,26.92
o0000000000000000000000000216,2,p0000000000000000000000000108,s0000000000000000000000000006,2017-12-20 07:16:42,47.01,26.08
o0000000000000000000000000217,1,p0000000000000000000000000076,s0000000000000000000000000005,2017-02-23 07:35:38,338.52,41.95
o0000000000000000000000000217,2,p0000000000000000000000000075,s0000000000000000000000000005,2017-02-23 07:35:38,232.59,42.12
o0000000000000000000000000217,3,p0000000000000000000000000011,s0000000000000000000000000005,2017-02-23 07:35:38,211.2,41.87
o0000000000000000000000000218,1,p0000000000000000000000000115,s0000000000000000000000000045,2017-02-01 15:18:02,254.04,35.48
o0000000000000000000000000219,1,p0000000000000000000000000157,s0000000000000000000000000025,2018-01-22 04:36:27,151.96,32.48
o0000000000000000000000000219,2,p0000000000000000000000000101,s0000000000000000000000000025,2018-01-22 04:36:27,324.2,28.96
o0000000000000000000000000219,3,p0000000000000000000000000034,s0000000000000000000000000025,2018-01-22 04:36:27,17.38,29.11
o0000000000000000000000000220,1,p0000000000000000000000000120,s0000000000000000000000000007,2017-03-30 09:44:48,19.62,39.06
o0000000000000000000000000221,1,p0000000000000000000000000015,s0000000000000000000000000031,2017-11-21 21:55:56,216.98,30.11
o0000000000000000000000000222,1,p0000000000000000000000000086,s0000000000000000000000000012,2017-01-17 15:13:20,369.63,25.96
o0000000000000000000000000223,1,p0000000000000000000000000125,s0000000000000000000000000005,2017-05-03 08:00:52,51.15,31.37
o0000000000000000000000000223,2,p0000000000000000000000000126,s0000000000000000000000000005,2017-05-03 08:00:52,129.82,30.13
o0000000000000000000000000224,1,p0000000000000000000000000142,s0000000000000000000000000016,2017-03-18 08:18:41,115.79,28.35
o0000000000000000000000000224,2,p0000000000000000000000000131,s0000000000000000000000000016,2017-03-18 08:18:41,246.46,28.07
o0000000000000000000000000224,3,p0000000000000000000000000012,s0000000000000000000000000016,2017-03-18 08:18:41,371.53,30.07
o0000000000000000000000000224,4,p0000000000000000000000000117,s0000000000000000000000000016,2017-03-18 08:18:41,385.51,31.98
o0000000000000000000000000225,1,p0000000000000000000000000112,s0000000000000000000000000041,2018-03-06 14:20:16,388.22,33.0
o0000000000000000000000000226,1,p0000000000000000000000000104,s0000000000000000000000000033,2017-05-25 23:52:03,360.45,39.87
o0000000000000000000000000227,1,p0000000000000000000000000133,s0000000000000000000000000042,2017-02-08 08:57:01,389.39,41.25
o0000000000000000000000000227,2,p0000000000000000000000000141,s0000000000000000000000000042,2017-02-08 08:57:01,350.94,43.06
o0000000000000000000000000227,3,p0000000000000000000000000080,s0000000000000000000000000042,2017-02-08 08:57:01,364.78,38.78
o0000000000000000000000000228,1,p0000000000000000000000000138,s0000000000000000000000000005,2018-03-28 09:54:38,122.16,33.8
o0000000000000000000000000229,1,p0000000000000000000000000031,s0000000000000000000000000016,2018-03-03 11:35:18,186.11,30.71
